Google_ID;Titulo;ISBN_13;Autores;Editora;Data_Publicacao;Ano_Publicacao;Idioma;Paginas;Categoria;Thumbnail;Disponivel_Venda;Preco_R$;Link_Compra;Link_Google_Books;Epub_Disponivel;Epub_Link;PDF_Disponivel;PDF_Link;PDF_WEB_Reader
BVYXEAAAQBAJ;Curso De Execução Penal - 18 ª Edição 2021;9786555594454;Renato Flavio Marcao;Saraiva Educação S.A.;2021-02-07;2021;Português;577;Reference, General;http://books.google.com/books/publisher/content?id=BVYXEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72V86Nuq7l2zvgJMdirfyfW53d99QAAi5UgzzOa3gEN6aLLDwekWblWv8L6sOrWb2iO6flSb6a7Ujnb-yNg9scIqyqwZsis9vmtxcHuXnAmUKSv5KYk95RQJ2CtrnlMKUcnb67r&source=gbs_api;True;135.0;https://play.google.com/store/books/details?id=BVYXEAAAQBAJ&rdid=book-BVYXEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=BVYXEAAAQBAJ;True;http://books.google.com.br/books/download/Curso_de_Execu%C3%A7%C3%A3o_Penal_18_%C2%AA_Edi%C3%A7%C3%A3o-sample-epub.acsm?id=BVYXEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_de_Execu%C3%A7%C3%A3o_Penal_18_%C2%AA_Edi%C3%A7%C3%A3o-sample-pdf.acsm?id=BVYXEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=BVYXEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
FP0VEAAAQBAJ;Passo A Passo Para Elaboração De Petições Trabalhistas - 8 ª Edição 2021;9786555594041;Marco Antonio Redinz;Saraiva Educação S.A.;2021-02-07;2021;Português;412;Reference, General;http://books.google.com/books/publisher/content?id=FP0VEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE714idEDdmzGGCgqU-VQl7EEN89g5Xxey32oT0s7JiChUOgTqu3mk9eysu2iO6qiibMTOGCwEhOYYltXJF5-uDOXRHtMlMRaNUI0e-qZSVQtA5jwLyshkZReXqmmskEiOWkdqLUJ&source=gbs_api;True;102.0;https://play.google.com/store/books/details?id=FP0VEAAAQBAJ&rdid=book-FP0VEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=FP0VEAAAQBAJ;True;http://books.google.com.br/books/download/Passo_a_Passo_para_Elabora%C3%A7%C3%A3o_de_Peti-sample-epub.acsm?id=FP0VEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Passo_a_Passo_para_Elabora%C3%A7%C3%A3o_de_Peti-sample-pdf.acsm?id=FP0VEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=FP0VEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
GP0VEAAAQBAJ;Planejamento E Controle Da Produção;9788536533780;Damiao Limeira Da Silva, Renato Nogueirol Lobo;Saraiva Educação S.A.;2021-01-26;2021;Português;179;Reference, General;http://books.google.com/books/publisher/content?id=GP0VEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72fYqlEWoSolqlJSFKG2eY-yaJKhEt-AbalpcCzxgz27y1ng5ELNz4zRapzkRzqtMAyQKOLOHxekJVRCs2U3Nuv7lKVhfRtWn_iLsdUqjIcGd1O_cmz-KeC4gADlSeeR4vWgLaA&source=gbs_api;True;52.0;https://play.google.com/store/books/details?id=GP0VEAAAQBAJ&rdid=book-GP0VEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=GP0VEAAAQBAJ;True;http://books.google.com.br/books/download/Planejamento_e_Controle_da_Produ%C3%A7%C3%A3o-sample-epub.acsm?id=GP0VEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Planejamento_e_Controle_da_Produ%C3%A7%C3%A3o-sample-pdf.acsm?id=GP0VEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=GP0VEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
k9YPEAAAQBAJ;Direito Previdenciário Esquematizado - 11ª Edição 2021;9786555593303;Marisa Ferreira Dos Santos, Pedro Lenza;Saraiva Educação S.A.;2021-01-21;2021;Português;976;Reference, General;http://books.google.com/books/publisher/content?id=k9YPEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71P-xHX2XTp9kHZlXv5CADSTc4ls34qIBzNVE0vM6UQwlxCNJJ7U7LdLFCMNLROxT56pV3voVDWQB00my0Mw43LTtDN7idXtvr9XYKhMvnTaaANmYKCTFtRn2bx-mNYxJ7iI-4o&source=gbs_api;True;175.0;https://play.google.com/store/books/details?id=k9YPEAAAQBAJ&rdid=book-k9YPEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=k9YPEAAAQBAJ;True;http://books.google.com.br/books/download/Direito_Previdenci%C3%A1rio_Esquematizado_11-sample-epub.acsm?id=k9YPEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_Previdenci%C3%A1rio_Esquematizado_11-sample-pdf.acsm?id=k9YPEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=k9YPEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
h9YPEAAAQBAJ;Curso De Direito Empresarial - Vol. 2 - 12ª Edição 2021;9786555593112;Marlon Tomazette;Saraiva Educação S.A.;2021-01-20;2021;Português;491;Reference, General;http://books.google.com/books/publisher/content?id=h9YPEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73RjE99m_q48Fm8aesUg4bB9CzeCPl5qomLrEVf7oBk44v8LZuHNSyCe7DvUERvqE0jbKOO0l9RLJju3VA5NJrY6mR5e2EHtLmIl_hCMGNn2yZqJOouQ4nc5hCRBL7XYxW6P3Ue&source=gbs_api;True;126.0;https://play.google.com/store/books/details?id=h9YPEAAAQBAJ&rdid=book-h9YPEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=h9YPEAAAQBAJ;True;http://books.google.com.br/books/download/Curso_De_Direito_Empresarial_Vol_2_12%C2%AA-sample-epub.acsm?id=h9YPEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_De_Direito_Empresarial_Vol_2_12%C2%AA-sample-pdf.acsm?id=h9YPEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=h9YPEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
bT4HEAAAQBAJ;Data Science Na Educação: Presencial, A Distância E Corporativa;9786587958446;Filatro, Andrea ;Saraiva Educação S.A.;2020-11-24;2020;Português;130;Education, Distance, Open & Online Education;http://books.google.com/books/publisher/content?id=bT4HEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70uNisRrI1pFwn1BzCK_a3GCULczrpTGWc5wfujlDVfhEV8AGYJjIHo79Bgf_Vw2f1DBZIkUjwXOu_8q4JLfyuX1nvR0PP0Qvj65yrNkF9KnphN1kl-ir7WDDsMcrYVn8KtWCru&source=gbs_api;True;48.0;https://play.google.com/store/books/details?id=bT4HEAAAQBAJ&rdid=book-bT4HEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=bT4HEAAAQBAJ;True;http://books.google.com.br/books/download/Data_Science_na_Educa%C3%A7%C3%A3o-sample-epub.acsm?id=bT4HEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Data_Science_na_Educa%C3%A7%C3%A3o-sample-pdf.acsm?id=bT4HEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=bT4HEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
0LfZDwAAQBAJ;Rh Essencial - 2ª Edição 2020;9788571440937;Pereira, Maria Célia Bastos;Saraiva Educação S.A.;2020-03-18;2020;Português;390;Reference, General;http://books.google.com/books/publisher/content?id=0LfZDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72yeCjhVfYYFGvw-E5VGAoYBFZZQgqmdKV2U8Iggq25pXpj7s8TrT5koDpzzpg2WWGq457ACKKaAZw87EN2IVU3tzYe65NZENmmoTMHxjZaGtSiedcJZs3eXNloWlxhuJC0kfq1&source=gbs_api;True;68.0;https://play.google.com/store/books/details?id=0LfZDwAAQBAJ&rdid=book-0LfZDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=0LfZDwAAQBAJ;True;http://books.google.com.br/books/download/RH_Essencial_2%C2%AA_Edi%C3%A7%C3%A3o_2020-sample-epub.acsm?id=0LfZDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/RH_Essencial_2%C2%AA_Edi%C3%A7%C3%A3o_2020-sample-pdf.acsm?id=0LfZDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=0LfZDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
n3PWDwAAQBAJ;Curso De Processo Penal - 6ª Edição 2020;9788553604128;Marcão, Renato;Saraiva Educação S.A.;2020-04-10;2020;Português;1385;Reference, General;http://books.google.com/books/publisher/content?id=n3PWDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73MSRPWmWpfq0DbDctAIRFQ1opxyMHzFeIbIcHXpSziq5m_qmmkRN1Zbin1FqgnnwMZMAl6xWWSw7wOYHYCknCy5a-xslGWekpn49c3eCkaP_dfOFegK4BjBqCiE3QBAOpAgq7W&source=gbs_api;True;146.0;https://play.google.com/store/books/details?id=n3PWDwAAQBAJ&rdid=book-n3PWDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=n3PWDwAAQBAJ;True;http://books.google.com.br/books/download/Curso_de_Processo_Penal_6%C2%AA_Edi%C3%A7%C3%A3o_202-sample-epub.acsm?id=n3PWDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_de_Processo_Penal_6%C2%AA_Edi%C3%A7%C3%A3o_202-sample-pdf.acsm?id=n3PWDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=n3PWDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
GY2wDwAAQBAJ;#Atitude Que Te Move;9788557172869;Paulo Alvarenga;Saraiva Educação S.A.;2020-03-06;2020;Português;302;Business & Economics, Development, General;http://books.google.com/books/publisher/content?id=GY2wDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE710anjG75rlj7nnva0u32HUH9Uy7dFiMs9ahOAD2wlfacHE74kfpjlRZz-sTmUZrYW6E-2aO-WrmMYMqxWnVfZOzxlpoxlChkLmxqJbriwLBQ3rdkhfJJFWBCWrRFf0BpVA0mO7&source=gbs_api;False;;;https://play.google.com/store/books/details?id=GY2wDwAAQBAJ;True;http://books.google.com.br/books/download/Atitude_que_te_move-sample-epub.acsm?id=GY2wDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=GY2wDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
lZHODwAAQBAJ;Manual De Prática Forense Civil;9788553617838;Chacon, Luis Fernando Rabelo;Saraiva Educação S.A.;2020-02-09;2020;Espanhol;396;Law, General;http://books.google.com/books/publisher/content?id=lZHODwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE723cnsX0sKHAB9gctyJsG8lvBzL__UVHUiYVifIX0hFLUx2LYtgsFo5ufL9C6b02WnMZ6l8F4_2MN5kfMA-2h01Ovx8nhCTFQ6kdc7bjvmt5-2x7gT0DB_8jUO-Avd7RciZtFzZ&source=gbs_api;True;83.0;https://play.google.com/store/books/details?id=lZHODwAAQBAJ&rdid=book-lZHODwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=lZHODwAAQBAJ;True;http://books.google.com.br/books/download/Manual_de_Pr%C3%A1tica_Forense_Civil-sample-epub.acsm?id=lZHODwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Manual_de_Pr%C3%A1tica_Forense_Civil-sample-pdf.acsm?id=lZHODwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=lZHODwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
b9YPEAAAQBAJ;Direito Do Trabalho Esquematizado - 7ª Edição 2021;9786555591293;Carla Teresa Martins Romar, Pedro Lenza;Saraiva Educação S.A.;2021-01-06;2021;Português;1024;Reference, General;http://books.google.com/books/publisher/content?id=b9YPEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71Q5zZ5k_WC2-4PD78-JcWP26itsWzlgFFlE3vOzIAAlsmWkuGadAzCd-ZMQWpCCLVcfnXFmfdZINe0cf42o-oKo0UOGLzIEw9P44M09dkNRiV3SJcS5nh_LxI7QYz6QB_Rg8Mp&source=gbs_api;True;115.0;https://play.google.com/store/books/details?id=b9YPEAAAQBAJ&rdid=book-b9YPEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=b9YPEAAAQBAJ;True;http://books.google.com.br/books/download/Direito_Do_Trabalho_Esquematizado_7%C2%AA_Ed-sample-epub.acsm?id=b9YPEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_Do_Trabalho_Esquematizado_7%C2%AA_Ed-sample-pdf.acsm?id=b9YPEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=b9YPEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
yXPWDwAAQBAJ;Sinopses - Direito Civil - Direito De Família - Volume 2 - 23ª Edição 2020;9788553619658;Gonçalves, Carlos Roberto;Saraiva Educação S.A.;2020-03-28;2020;Português;245;Reference, General;http://books.google.com/books/publisher/content?id=yXPWDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72IdE5yddALOzbJcp4wECvMri5gjB6d5rG1GGOI4xXiOlyTUiUn2mG3jotpdyJCALx77LWs1G5001gaWLdazW-YW6ZEPcyhdBg8vw6fNF1zgf82eyTDnG5gS9xPc8s9z_PA-qBa&source=gbs_api;True;54.0;https://play.google.com/store/books/details?id=yXPWDwAAQBAJ&rdid=book-yXPWDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=yXPWDwAAQBAJ;True;http://books.google.com.br/books/download/Sinopses_Direito_Civil_Direito_de_Fam%C3%ADl-sample-epub.acsm?id=yXPWDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Sinopses_Direito_Civil_Direito_de_Fam%C3%ADl-sample-pdf.acsm?id=yXPWDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=yXPWDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
4cznDwAAQBAJ;Vade Mecum Saraiva Covid-19;9786555591149;Editora Saraiva;Saraiva Educação S.A.;2020-05-28;2020;Português;336;Law, General;http://books.google.com/books/publisher/content?id=4cznDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70_6ujt2LsHJ6xXZbOVjml1Wphc3xMT4vuOGW1fefzXDpL0BdcfCs0GlgzLFVLEY0EjuMcVOmVPWxy2s2UytPToLfHs1DIYJKqUod8uIZyRRkX5BOB9hqbEWTad7MoGLdHNC-Cx&source=gbs_api;True;38.0;https://play.google.com/store/books/details?id=4cznDwAAQBAJ&rdid=book-4cznDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=4cznDwAAQBAJ;True;http://books.google.com.br/books/download/Vade_Mecum_Saraiva_Covid_19-sample-epub.acsm?id=4cznDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Vade_Mecum_Saraiva_Covid_19-sample-pdf.acsm?id=4cznDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=4cznDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
H7jEDwAAQBAJ;Tratado De Direito Penal - Vol. 5 - 14ª Edição De 2020;9788553617074;Bitencourt, Cezar Roberto;Saraiva Educação S.A.;2020-03-25;2020;Inglês;582;Reference, General;http://books.google.com/books/publisher/content?id=H7jEDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73U3vfRqkHbmQk7B51oPqQGm4tpTu7LYzXT5FwDOvNoCQ0L9e3z7X3WatiXMTLDJ4mIC30TTDyKN87jRXDv7vek57EatHKDIStu5-QE91ZwFgcNmgij1A4QPygQdg4LHzA3ZzsD&source=gbs_api;True;166.0;https://play.google.com/store/books/details?id=H7jEDwAAQBAJ&rdid=book-H7jEDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=H7jEDwAAQBAJ;True;http://books.google.com.br/books/download/Tratado_de_Direito_Penal_Vol_5_14%C2%AA_edi-sample-epub.acsm?id=H7jEDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Tratado_de_Direito_Penal_Vol_5_14%C2%AA_edi-sample-pdf.acsm?id=H7jEDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=H7jEDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
rprUDwAAQBAJ;Direito Administrativo Esquematizado®;9788553618460;Spitzcovsky, Celso;Saraiva Educação S.A.;2020-03-16;2020;Português;1004;Reference, General;http://books.google.com/books/publisher/content?id=rprUDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73VH8TFdG34ml5657kYlZyIVJY-GtBoIIsfVgdxxve0IU0veu2zJ2TEK3GtAjQDgRhnaIZoluTpe78CgkuXFpEePr0bT0DJXWo5-368Ho4BP1xtK5LVCd_AfNA4fLgObBE35RQO&source=gbs_api;True;155.0;https://play.google.com/store/books/details?id=rprUDwAAQBAJ&rdid=book-rprUDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=rprUDwAAQBAJ;True;http://books.google.com.br/books/download/Direito_Administrativo_Esquematizado-sample-epub.acsm?id=rprUDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_Administrativo_Esquematizado-sample-pdf.acsm?id=rprUDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=rprUDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
HbjEDwAAQBAJ;Tratado De Direito Penal - Vol. 4 - 14ª Edição De 2020;9788553617050;Bitencourt, Cezar Roberto;Saraiva Educação S.A.;2020-03-16;2020;Espanhol;781;Law, General;http://books.google.com/books/publisher/content?id=HbjEDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73kEnOhieTERdymWEVvONRpdP0h-svrxGcYIQ2laqndzRqKXxy8hQhEG8K-32BJf_EuP4_qk7yfOO8STTg7k2KGzoqWPVXJcEdEvX6uVhWqOrpdnEUcqqek5eHYLoO_S4AREjyt&source=gbs_api;True;166.0;https://play.google.com/store/books/details?id=HbjEDwAAQBAJ&rdid=book-HbjEDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=HbjEDwAAQBAJ;True;http://books.google.com.br/books/download/Tratado_de_Direito_Penal_Vol_4_14%C2%AA_edi-sample-epub.acsm?id=HbjEDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Tratado_de_Direito_Penal_Vol_4_14%C2%AA_edi-sample-pdf.acsm?id=HbjEDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=HbjEDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
uJrUDwAAQBAJ;Curso De Direito Comercial - Sociedade Anônima;9788553618811;Campinho, Sergio Murilo Santos;Saraiva Educação S.A.;2020-03-16;2020;Inglês;725;Reference, General;http://books.google.com/books/publisher/content?id=uJrUDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71TYmRwI9EtnLH_C_WGrNfeonP_TT-7or9aqZzVt8sWvmBnRWTTxRHGVMJnZrTgC0-6gehEJlrAgEyqA3b-GdKqw7JmzalYYgWPHCfoOrVQPdABfhXrobsNaePM3N5IYSl7jCZg&source=gbs_api;True;107.0;https://play.google.com/store/books/details?id=uJrUDwAAQBAJ&rdid=book-uJrUDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=uJrUDwAAQBAJ;True;http://books.google.com.br/books/download/Curso_de_Direito_Comercial_Sociedade_An-sample-epub.acsm?id=uJrUDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_de_Direito_Comercial_Sociedade_An-sample-pdf.acsm?id=uJrUDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=uJrUDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
6tn7DwAAQBAJ;Gestão De Pessoas: Rotinas Trabalhistas E Dinâmicas Do Departamento De Pessoal;9788536533513;Fidelis, Gilson José;Saraiva Educação S.A.;2020-09-08;2020;Português;176;Reference, General;http://books.google.com/books/publisher/content?id=6tn7DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71iARUczjCDqNaogZy8uJ6Xy44PM5ecjuiJHt1UoXgk-ghVx7rWxEVFTjHrrhzXI0J9Fthk1naBSnW2cCxo-p3LuqfCeiW1faDL-SGLr8dKKyOrM_-JZgOcM07ymr7VENk2CUxt&source=gbs_api;True;56.0;https://play.google.com/store/books/details?id=6tn7DwAAQBAJ&rdid=book-6tn7DwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=6tn7DwAAQBAJ;True;http://books.google.com.br/books/download/Gest%C3%A3o_de_pessoas-sample-epub.acsm?id=6tn7DwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Gest%C3%A3o_de_pessoas-sample-pdf.acsm?id=6tn7DwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=6tn7DwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
KrkTEAAAQBAJ;Direito Administrativo Esquematizado - 4ª Edição 2021;9786555592870;Spitzcoskt, Celso, Lenza, Pedro;Saraiva Educação S.A.;2021-01-15;2021;Inglês;1018;nan;http://books.google.com/books/publisher/content?id=KrkTEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72lPs636vyfovnFQ_wI6iUOEXf_uPQr3dHsSd3n1EgkRE3-2Tl9Y5L9s0mR_FLF8QeOkKzNnRfwY-SRJF82MAlUrtN15s2KyVbYF6V_YchhZTa9o-UvF3vz8Pt1vH4fzP5IFN23&source=gbs_api;True;155.0;https://play.google.com/store/books/details?id=KrkTEAAAQBAJ&rdid=book-KrkTEAAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=KrkTEAAAQBAJ;True;http://books.google.com.br/books/download/Direito_Administrativo_Esquematizado_4%C2%AA-sample-epub.acsm?id=KrkTEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_Administrativo_Esquematizado_4%C2%AA-sample-pdf.acsm?id=KrkTEAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=KrkTEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api
WM_-DwAAQBAJ;Logística E Gerenciamento Da Cadeia De Abastecimento;9788571440968;Paulo Roberto Bertaglia;Saraiva Educação S.A.;2020-09-24;2020;Português;626;Business & Economics, Industries, Transportation;http://books.google.com/books/publisher/content?id=WM_-DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73MK9dnmG41ziYxAMb7YIuPZp8vhBbHxvn3hIIzQmHyvMTfvG8a_k3jvTvmh06AG1o3cYPGfXLPa2PL7BQ1JttSWMLpsqvGEC5i7pq-8YHWTOyxMnxdwwLcsFEhcaW0so4lSDcp&source=gbs_api;True;92.0;https://play.google.com/store/books/details?id=WM_-DwAAQBAJ&rdid=book-WM_-DwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=WM_-DwAAQBAJ;True;http://books.google.com.br/books/download/Log%C3%ADstica_e_gerenciamento_da_cadeia_de-sample-epub.acsm?id=WM_-DwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Log%C3%ADstica_e_gerenciamento_da_cadeia_de-sample-pdf.acsm?id=WM_-DwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=WM_-DwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
vrfZDwAAQBAJ;Execução Penal;9788553619498;Brito, Alexis Augusto Couto De;Saraiva Educação S.A.;2020-03-03;2020;Português;724;Reference, General;http://books.google.com/books/publisher/content?id=vrfZDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70IKy4nYO7jeulQfrF7gUTtVJ0SfOZUnReohVpm30VBmiolP_QpOj1TmqUI4nCBhgDe-zxH1DT8MBoHlJiAmLYeJ4MIXPHVMpB3vFtHb-_Ehxenp_jqtXKjRlXxFs4wUyBogCKL&source=gbs_api;True;114.0;https://play.google.com/store/books/details?id=vrfZDwAAQBAJ&rdid=book-vrfZDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=vrfZDwAAQBAJ;True;http://books.google.com.br/books/download/Execu%C3%A7%C3%A3o_Penal-sample-epub.acsm?id=vrfZDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Execu%C3%A7%C3%A3o_Penal-sample-pdf.acsm?id=vrfZDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=vrfZDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
